Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value
2288,66,Male,Blouse,Clothing,45,Summer,3,0,0,0,6,Annually,1
2289,28,Male,Jewelry,Accessories,91,Fall,3.8,0,0,0,50,Weekly,5
2290,70,Male,Shorts,Clothing,82,Fall,4.1,0,0,0,47,Weekly,5
2291,37,Male,Boots,Footwear,48,Winter,3.3,0,0,0,23,Quarterly,2
2292,28,Male,Coat,Outerwear,30,Spring,5,0,0,0,13,Quarterly,2
2293,43,Male,T-shirt,Clothing,34,Spring,3.8,0,0,0,31,Monthly,3
2294,37,Male,Sweater,Clothing,68,Fall,3.3,0,0,0,16,Quarterly,2
2295,54,Male,Sunglasses,Accessories,95,Winter,5,0,0,0,40,Annually,1
2296,50,Male,Hat,Accessories,22,Spring,2.9,0,0,0,45,Quarterly,2
2297,46,Male,Gloves,Accessories,88,Fall,2.5,0,0,0,50,Quarterly,2
2298,60,Male,Socks,Clothing,83,Summer,4.7,0,0,0,1,Quarterly,2
2299,40,Male,Handbag,Accessories,87,Spring,2.9,0,0,0,10,Quarterly,2
2300,64,Male,Coat,Outerwear,57,Summer,3.7,0,0,0,48,Quarterly,2
2301,18,Male,Coat,Outerwear,88,Summer,4.4,0,0,0,38,Monthly,3
2302,37,Male,Pants,Clothing,20,Winter,2.9,0,0,0,21,Annually,1
2303,36,Male,Belt,Accessories,39,Summer,3.6,0,0,0,38,Monthly,3
2304,51,Male,Sunglasses,Accessories,71,Spring,4.8,0,0,0,31,Bi-Weekly,4
2305,26,Male,Hoodie,Clothing,73,Winter,4.7,0,0,0,9,Bi-Weekly,4
2306,68,Male,Handbag,Accessories,63,Summer,2.6,0,0,0,47,Weekly,5
2307,27,Male,Gloves,Accessories,78,Winter,3.4,0,0,0,8,Bi-Weekly,4
2308,28,Male,Skirt,Clothing,96,Fall,3.5,0,0,0,30,Annually,1
2309,49,Male,Sunglasses,Accessories,81,Winter,3.4,0,0,0,22,Quarterly,2
2310,70,Male,Dress,Clothing,95,Fall,5,0,0,0,3,Quarterly,2
2311,30,Male,Gloves,Accessories,68,Spring,4.6,0,0,0,15,Monthly,3
2312,27,Male,Sneakers,Footwear,28,Spring,4.8,0,0,0,10,Quarterly,2
2313,19,Male,T-shirt,Clothing,30,Summer,3.7,0,0,0,19,Quarterly,2
2314,64,Male,Dress,Clothing,31,Summer,4.7,0,0,0,36,Bi-Weekly,4
2315,42,Male,Handbag,Accessories,95,Winter,4.4,0,0,0,12,Quarterly,2
2316,69,Male,Socks,Clothing,79,Winter,3.5,0,0,0,49,Quarterly,2
2317,28,Male,Sneakers,Footwear,39,Winter,3.8,0,0,0,7,Annually,1
2318,47,Male,Jacket,Outerwear,34,Summer,4.7,0,0,0,28,Monthly,3
2319,69,Male,Hoodie,Clothing,28,Spring,3.1,0,0,0,30,Annually,1
2320,56,Male,Sandals,Footwear,38,Winter,5,0,0,0,29,Monthly,3
2321,28,Male,Shoes,Footwear,55,Spring,3.7,0,0,0,9,Quarterly,2
2322,50,Male,Sandals,Footwear,31,Winter,3,0,0,0,27,Bi-Weekly,4
2323,39,Male,Coat,Outerwear,84,Spring,4.5,0,0,0,21,Bi-Weekly,4
2324,35,Male,Gloves,Accessories,93,Winter,4.7,0,0,0,36,Monthly,3
2325,59,Male,Coat,Outerwear,28,Winter,3.5,0,0,0,19,Annually,1
2326,44,Male,Boots,Footwear,55,Summer,4.4,0,0,0,47,Weekly,5
2327,66,Male,Skirt,Clothing,63,Winter,2.6,0,0,0,38,Annually,1
2328,20,Male,Skirt,Clothing,94,Winter,4.2,0,0,0,22,Bi-Weekly,4
2329,45,Male,Pants,Clothing,36,Fall,2.6,0,0,0,29,Bi-Weekly,4
2330,49,Male,Hat,Accessories,97,Spring,4.8,0,0,0,42,Annually,1
2331,60,Male,Backpack,Accessories,63,Summer,2.9,0,0,0,47,Quarterly,2
2332,61,Male,Scarf,Accessories,77,Spring,4.3,0,0,0,10,Bi-Weekly,4
2333,36,Male,Scarf,Accessories,53,Fall,2.6,0,0,0,10,Monthly,3
2334,33,Male,Shirt,Clothing,77,Spring,3.8,0,0,0,1,Quarterly,2
2335,49,Male,Boots,Footwear,79,Summer,4.2,0,0,0,7,Monthly,3
2336,31,Male,Coat,Outerwear,37,Summer,3.9,0,0,0,10,Bi-Weekly,4
2337,19,Male,Belt,Accessories,94,Winter,3.1,0,0,0,11,Weekly,5
2338,39,Male,Boots,Footwear,76,Fall,3.6,0,0,0,5,Annually,1
2339,66,Male,Sneakers,Footwear,68,Fall,4,0,0,0,21,Quarterly,2
2340,25,Male,Shirt,Clothing,65,Spring,3.4,0,0,0,24,Quarterly,2
2341,63,Male,Blouse,Clothing,24,Summer,2.6,0,0,0,37,Bi-Weekly,4
2342,56,Male,Jacket,Outerwear,31,Summer,4.5,0,0,0,22,Quarterly,2
2343,20,Male,Skirt,Clothing,89,Fall,4.9,0,0,0,16,Bi-Weekly,4
2344,58,Male,Socks,Clothing,49,Summer,4.4,0,0,0,44,Monthly,3
2345,34,Male,Sandals,Footwear,92,Fall,3.5,0,0,0,14,Bi-Weekly,4
2346,28,Male,T-shirt,Clothing,32,Winter,3.3,0,0,0,23,Quarterly,2
2347,22,Male,Jacket,Outerwear,67,Winter,3.1,0,0,0,46,Bi-Weekly,4
2348,37,Male,Belt,Accessories,64,Fall,4.2,0,0,0,46,Quarterly,2
2349,54,Male,Shoes,Footwear,84,Spring,4.9,0,0,0,16,Quarterly,2
2350,65,Male,Blouse,Clothing,34,Fall,3.9,0,0,0,40,Quarterly,2
2351,57,Male,Shoes,Footwear,26,Winter,4.2,0,0,0,21,Annually,1
2352,38,Male,Sweater,Clothing,50,Fall,4.9,0,0,0,25,Bi-Weekly,4
2353,70,Male,Boots,Footwear,46,Fall,2.8,0,0,0,25,Quarterly,2
2354,56,Male,Handbag,Accessories,71,Fall,4.1,0,0,0,25,Quarterly,2
2355,56,Male,Blouse,Clothing,78,Summer,4.8,0,0,0,27,Monthly,3
2356,22,Male,Skirt,Clothing,35,Winter,4.1,0,0,0,12,Monthly,3
2357,57,Male,Backpack,Accessories,58,Summer,3,0,0,0,27,Quarterly,2
2358,53,Male,Shirt,Clothing,67,Fall,4.2,0,0,0,40,Bi-Weekly,4
2359,53,Male,Sweater,Clothing,93,Spring,3.8,0,0,0,38,Quarterly,2
2360,19,Male,Scarf,Accessories,81,Spring,3.3,0,0,0,44,Quarterly,2
2361,49,Male,Handbag,Accessories,80,Fall,4.7,0,0,0,27,Quarterly,2
2362,44,Male,Scarf,Accessories,64,Spring,4.3,0,0,0,30,Quarterly,2
2363,27,Male,Jeans,Clothing,41,Fall,2.7,0,0,0,24,Monthly,3
2364,60,Male,Socks,Clothing,79,Winter,4.2,0,0,0,38,Bi-Weekly,4
2365,62,Male,Sunglasses,Accessories,60,Winter,4.2,0,0,0,4,Quarterly,2
2366,52,Male,Sneakers,Footwear,91,Winter,2.5,0,0,0,32,Monthly,3
2367,30,Male,Shoes,Footwear,66,Winter,3.6,0,0,0,32,Bi-Weekly,4
2368,66,Male,Socks,Clothing,85,Winter,3.4,0,0,0,28,Bi-Weekly,4
2369,29,Male,Sunglasses,Accessories,38,Summer,3.3,0,0,0,6,Quarterly,2
2370,24,Male,Sweater,Clothing,23,Winter,4.6,0,0,0,24,Monthly,3
2371,51,Male,Shoes,Footwear,71,Spring,3.9,0,0,0,38,Weekly,5
2372,67,Male,Socks,Clothing,25,Winter,3.7,0,0,0,28,Annually,1
2373,50,Male,Boots,Footwear,39,Spring,3.1,0,0,0,9,Bi-Weekly,4
2374,37,Male,Hoodie,Clothing,20,Spring,4.9,0,0,0,21,Quarterly,2
2375,69,Male,Gloves,Accessories,73,Winter,4.7,0,0,0,31,Monthly,3
2376,60,Male,Backpack,Accessories,63,Fall,2.9,0,0,0,18,Quarterly,2
2377,21,Male,Gloves,Accessories,94,Spring,4.1,0,0,0,5,Weekly,5
2378,44,Male,Blouse,Clothing,94,Fall,4,0,0,0,22,Annually,1
2379,26,Male,Scarf,Accessories,71,Summer,2.7,0,0,0,37,Bi-Weekly,4
2380,40,Male,Hat,Accessories,77,Spring,4,0,0,0,22,Monthly,3
2381,41,Male,Scarf,Accessories,66,Fall,2.5,0,0,0,36,Bi-Weekly,4
2382,62,Male,Sandals,Footwear,23,Summer,4.5,0,0,0,23,Annually,1
2383,39,Male,Sweater,Clothing,60,Spring,3.9,0,0,0,44,Weekly,5
2384,53,Male,Backpack,Accessories,72,Spring,4.9,0,0,0,25,Annually,1
2385,24,Male,Blouse,Clothing,35,Winter,3.3,0,0,0,40,Quarterly,2
2386,41,Male,Scarf,Accessories,31,Fall,3.8,0,0,0,12,Weekly,5
2387,19,Male,Socks,Clothing,33,Summer,2.9,0,0,0,14,Monthly,3
2388,36,Male,Hat,Accessories,95,Summer,4,0,0,0,14,Monthly,3
2389,21,Male,Dress,Clothing,68,Fall,4.1,0,0,0,10,Annually,1
2390,25,Male,Coat,Outerwear,87,Spring,3.1,0,0,0,17,Quarterly,2
2391,65,Male,Shirt,Clothing,64,Winter,4.6,0,0,0,24,Bi-Weekly,4
2392,42,Male,Shirt,Clothing,74,Winter,4.6,0,0,0,31,Quarterly,2
2393,40,Male,Jeans,Clothing,62,Spring,2.6,0,0,0,36,Annually,1
2394,58,Male,Socks,Clothing,97,Winter,5,0,0,0,38,Quarterly,2
2395,40,Male,Sandals,Footwear,47,Fall,2.9,0,0,0,23,Bi-Weekly,4
2396,62,Male,Blouse,Clothing,83,Winter,3.5,0,0,0,47,Bi-Weekly,4
2397,38,Male,Shirt,Clothing,82,Spring,3.7,0,0,0,20,Weekly,5
2398,37,Male,Sunglasses,Accessories,26,Fall,2.9,0,0,0,41,Monthly,3
2399,65,Male,Jacket,Outerwear,81,Winter,4.3,0,0,0,44,Bi-Weekly,4
2400,55,Male,Dress,Clothing,44,Spring,3.2,0,0,0,31,Monthly,3
2401,43,Male,Sunglasses,Accessories,88,Winter,4.2,0,0,0,11,Bi-Weekly,4
2402,43,Male,Boots,Footwear,76,Winter,4.2,0,0,0,25,Bi-Weekly,4
2403,45,Male,Scarf,Accessories,89,Winter,3.8,0,0,0,31,Weekly,5
2404,64,Male,Shorts,Clothing,22,Fall,4.4,0,0,0,40,Weekly,5
2405,28,Male,Shorts,Clothing,33,Winter,3.1,0,0,0,23,Bi-Weekly,4
2406,69,Male,Jeans,Clothing,97,Fall,5,0,0,0,5,Quarterly,2
2407,54,Male,Scarf,Accessories,57,Winter,4.7,0,0,0,26,Weekly,5
2408,52,Male,Shorts,Clothing,38,Summer,3,0,0,0,11,Bi-Weekly,4
2409,23,Male,Sneakers,Footwear,55,Fall,4.2,0,0,0,44,Quarterly,2
2410,26,Male,Jewelry,Accessories,37,Spring,3,0,0,0,47,Quarterly,2
2411,48,Male,Shoes,Footwear,43,Summer,3.7,0,0,0,46,Monthly,3
2412,49,Male,Hoodie,Clothing,96,Summer,2.7,0,0,0,35,Quarterly,2
2413,53,Male,Jacket,Outerwear,51,Winter,4.3,0,0,0,8,Bi-Weekly,4
2414,69,Male,Shorts,Clothing,95,Fall,2.7,0,0,0,30,Weekly,5
2415,26,Male,Socks,Clothing,26,Summer,3.7,0,0,0,14,Bi-Weekly,4
2416,21,Male,Coat,Outerwear,34,Fall,4.3,0,0,0,30,Weekly,5
2417,59,Male,Sandals,Footwear,83,Summer,4,0,0,0,26,Quarterly,2
2418,21,Male,Backpack,Accessories,24,Fall,3.3,0,0,0,32,Bi-Weekly,4
2419,22,Male,Pants,Clothing,69,Fall,4,0,0,0,47,Quarterly,2
2420,26,Male,Sweater,Clothing,40,Fall,2.7,0,0,0,11,Quarterly,2
2421,41,Male,Jacket,Outerwear,87,Winter,4.2,0,0,0,28,Annually,1
2422,37,Male,Sneakers,Footwear,46,Spring,4.6,0,0,0,2,Quarterly,2
2423,30,Male,Jewelry,Accessories,82,Winter,4.8,0,0,0,45,Weekly,5
2424,49,Male,Backpack,Accessories,81,Summer,2.8,0,0,0,7,Quarterly,2
2425,49,Male,Jewelry,Accessories,57,Winter,4.5,0,0,0,28,Bi-Weekly,4
2426,58,Male,Shoes,Footwear,49,Summer,3,0,0,0,34,Quarterly,2
2427,70,Male,Jacket,Outerwear,42,Fall,4.6,0,0,0,26,Quarterly,2
2428,27,Male,Jacket,Outerwear,26,Spring,3.3,0,0,0,45,Quarterly,2
2429,65,Male,T-shirt,Clothing,38,Spring,4.4,0,0,0,34,Annually,1
2430,57,Male,Sneakers,Footwear,57,Summer,4.4,0,0,0,47,Bi-Weekly,4
2431,20,Male,Jacket,Outerwear,100,Summer,4.3,0,0,0,42,Quarterly,2
2432,34,Male,Hoodie,Clothing,73,Fall,3.4,0,0,0,27,Quarterly,2
2433,59,Male,Jacket,Outerwear,66,Winter,2.8,0,0,0,43,Monthly,3
2434,54,Male,T-shirt,Clothing,73,Spring,3.4,0,0,0,16,Bi-Weekly,4
2435,36,Male,Gloves,Accessories,45,Spring,5,0,0,0,40,Monthly,3
2436,21,Male,Sneakers,Footwear,27,Fall,4.5,0,0,0,29,Bi-Weekly,4
2437,52,Male,T-shirt,Clothing,24,Fall,2.7,0,0,0,38,Quarterly,2
2438,43,Male,Sneakers,Footwear,59,Winter,3.4,0,0,0,34,Weekly,5
2439,32,Male,Jeans,Clothing,20,Winter,3.4,0,0,0,30,Weekly,5
2440,55,Male,Handbag,Accessories,44,Summer,2.8,0,0,0,45,Annually,1
2441,31,Male,Socks,Clothing,90,Spring,4.7,0,0,0,47,Annually,1
2442,45,Male,Jewelry,Accessories,36,Fall,4.7,0,0,0,5,Monthly,3
2443,53,Male,Blouse,Clothing,95,Winter,4.7,0,0,0,50,Bi-Weekly,4
2444,24,Male,Backpack,Accessories,30,Spring,3.4,0,0,0,24,Bi-Weekly,4
2445,47,Male,Scarf,Accessories,65,Fall,3.7,0,0,0,15,Bi-Weekly,4
2446,63,Male,Scarf,Accessories,96,Summer,4.1,0,0,0,50,Weekly,5
2447,38,Male,Shirt,Clothing,65,Spring,2.9,0,0,0,7,Monthly,3
2448,59,Male,Pants,Clothing,47,Fall,3.2,0,0,0,10,Bi-Weekly,4
2449,54,Male,Hat,Accessories,25,Fall,3,0,0,0,38,Bi-Weekly,4
2450,26,Male,Coat,Outerwear,56,Fall,4.1,0,0,0,31,Bi-Weekly,4
2451,68,Male,T-shirt,Clothing,76,Fall,4.5,0,0,0,7,Quarterly,2
2452,41,Male,Socks,Clothing,60,Fall,3.4,0,0,0,27,Monthly,3
2453,68,Male,Shirt,Clothing,67,Winter,4.1,0,0,0,45,Quarterly,2
2454,21,Male,Sweater,Clothing,95,Spring,4.6,0,0,0,13,Annually,1
2455,32,Male,Gloves,Accessories,72,Winter,4.6,0,0,0,33,Annually,1
2456,20,Male,Belt,Accessories,98,Spring,3.4,0,0,0,25,Quarterly,2
2457,59,Male,Jeans,Clothing,83,Winter,3.3,0,0,0,5,Monthly,3
2458,53,Male,Handbag,Accessories,37,Fall,3.6,0,0,0,23,Quarterly,2
2459,66,Male,T-shirt,Clothing,85,Fall,4.6,0,0,0,17,Weekly,5
2460,47,Male,Socks,Clothing,36,Fall,4.3,0,0,0,14,Weekly,5
2461,58,Male,Jeans,Clothing,36,Winter,4,0,0,0,28,Annually,1
2462,28,Male,Scarf,Accessories,86,Summer,4.8,0,0,0,19,Weekly,5
2463,68,Male,Pants,Clothing,99,Spring,4.3,0,0,0,31,Bi-Weekly,4
2464,60,Male,Blouse,Clothing,21,Summer,3.3,0,0,0,25,Bi-Weekly,4
2465,47,Male,Jacket,Outerwear,84,Winter,2.8,0,0,0,4,Bi-Weekly,4
2466,18,Male,Sandals,Footwear,63,Spring,4.4,0,0,0,20,Weekly,5
2467,32,Male,Shorts,Clothing,84,Summer,3.7,0,0,0,37,Annually,1
2468,27,Male,Shorts,Clothing,72,Spring,3.6,0,0,0,28,Annually,1
2469,65,Male,Skirt,Clothing,21,Winter,3.7,0,0,0,6,Weekly,5
2470,68,Male,Sandals,Footwear,92,Fall,5,0,0,0,27,Annually,1
2471,55,Male,Blouse,Clothing,72,Fall,2.7,0,0,0,29,Bi-Weekly,4
2472,30,Male,Sandals,Footwear,83,Spring,4.3,0,0,0,1,Annually,1
2473,24,Male,Shirt,Clothing,73,Summer,4.1,0,0,0,31,Annually,1
2474,57,Male,Socks,Clothing,98,Winter,2.6,0,0,0,28,Quarterly,2
2475,23,Male,T-shirt,Clothing,76,Fall,3.2,0,0,0,19,Quarterly,2
2476,69,Male,Dress,Clothing,43,Summer,3.5,0,0,0,36,Monthly,3
2477,60,Male,Hat,Accessories,60,Summer,3.7,0,0,0,28,Monthly,3
2478,25,Male,Gloves,Accessories,40,Spring,3.8,0,0,0,29,Weekly,5
2479,18,Male,Socks,Clothing,93,Winter,4.8,0,0,0,9,Quarterly,2
2480,37,Male,Dress,Clothing,98,Fall,4.2,0,0,0,26,Quarterly,2
2481,61,Male,Socks,Clothing,91,Summer,2.9,0,0,0,7,Bi-Weekly,4
2482,41,Male,Belt,Accessories,92,Fall,2.9,0,0,0,35,Weekly,5
2483,69,Male,Handbag,Accessories,87,Winter,4.8,0,0,0,46,Quarterly,2
2484,32,Male,Skirt,Clothing,96,Fall,2.9,0,0,0,8,Monthly,3
2485,60,Male,Hoodie,Clothing,97,Summer,4.8,0,0,0,50,Quarterly,2
2486,43,Male,Blouse,Clothing,55,Spring,4.6,0,0,0,37,Annually,1
2487,61,Male,Jeans,Clothing,58,Spring,4.4,0,0,0,6,Bi-Weekly,4
2488,57,Male,Boots,Footwear,21,Spring,3,0,0,0,16,Bi-Weekly,4
2489,56,Male,Handbag,Accessories,82,Summer,4.4,0,0,0,30,Monthly,3
2490,66,Male,Coat,Outerwear,34,Winter,3.9,0,0,0,50,Quarterly,2
2491,52,Male,Blouse,Clothing,78,Spring,4,0,0,0,5,Quarterly,2
2492,63,Male,Handbag,Accessories,47,Spring,2.5,0,0,0,15,Monthly,3
2493,50,Male,Sunglasses,Accessories,96,Summer,4.1,0,0,0,34,Bi-Weekly,4
2494,21,Male,Socks,Clothing,23,Fall,4.8,0,0,0,6,Quarterly,2
2495,42,Male,Shoes,Footwear,27,Winter,2.6,0,0,0,26,Annually,1
2496,40,Male,Backpack,Accessories,37,Spring,3.1,0,0,0,34,Quarterly,2
2497,67,Male,Scarf,Accessories,79,Summer,3.2,0,0,0,37,Weekly,5
2498,35,Male,Backpack,Accessories,40,Summer,4.2,0,0,0,28,Annually,1
2499,18,Male,Coat,Outerwear,39,Fall,2.6,0,0,0,38,Bi-Weekly,4
2500,52,Male,Hoodie,Clothing,73,Summer,3.1,0,0,0,2,Quarterly,2
2501,59,Male,Gloves,Accessories,84,Fall,2.9,0,0,0,32,Bi-Weekly,4
2502,49,Male,Shorts,Clothing,94,Fall,4.6,0,0,0,30,Bi-Weekly,4
2503,46,Male,Skirt,Clothing,47,Spring,4.1,0,0,0,17,Quarterly,2
2504,69,Male,Boots,Footwear,77,Summer,2.5,0,0,0,5,Bi-Weekly,4
2505,56,Male,Shorts,Clothing,94,Winter,4,0,0,0,31,Bi-Weekly,4
2506,27,Male,Handbag,Accessories,75,Summer,3.5,0,0,0,43,Quarterly,2
2507,57,Male,Dress,Clothing,82,Spring,4.4,0,0,0,19,Annually,1
2508,58,Male,Shoes,Footwear,36,Fall,2.9,0,0,0,32,Quarterly,2
2509,23,Male,Sneakers,Footwear,90,Spring,3.1,0,0,0,5,Bi-Weekly,4
2510,19,Male,Socks,Clothing,48,Spring,4.4,0,0,0,9,Quarterly,2
2511,40,Male,Jacket,Outerwear,42,Winter,4.4,0,0,0,48,Weekly,5
2512,54,Male,Backpack,Accessories,33,Summer,2.7,0,0,0,1,Quarterly,2
2513,50,Male,Socks,Clothing,63,Summer,4.9,0,0,0,20,Monthly,3
2514,69,Male,Handbag,Accessories,53,Winter,3.5,0,0,0,42,Annually,1
2515,42,Male,Hat,Accessories,37,Spring,4.8,0,0,0,45,Bi-Weekly,4
2516,37,Male,Blouse,Clothing,92,Summer,4.2,0,0,0,41,Monthly,3
2517,46,Male,Shorts,Clothing,73,Spring,4.6,0,0,0,36,Quarterly,2
2518,64,Male,Shirt,Clothing,38,Spring,2.9,0,0,0,10,Annually,1
2519,20,Male,Boots,Footwear,51,Fall,4,0,0,0,31,Annually,1
2520,40,Male,Jacket,Outerwear,90,Spring,4.9,0,0,0,21,Quarterly,2
2521,64,Male,Jacket,Outerwear,56,Summer,3.1,0,0,0,16,Quarterly,2
2522,29,Male,Handbag,Accessories,33,Fall,4.4,0,0,0,18,Quarterly,2
2523,20,Male,Belt,Accessories,53,Winter,2.5,0,0,0,20,Weekly,5
2524,43,Male,Handbag,Accessories,24,Spring,3.4,0,0,0,21,Annually,1
2525,60,Male,Coat,Outerwear,59,Spring,3.7,0,0,0,23,Quarterly,2
2526,39,Male,Sweater,Clothing,72,Winter,4.2,0,0,0,20,Weekly,5
2527,47,Male,Shorts,Clothing,28,Spring,3.4,0,0,0,30,Bi-Weekly,4
2528,19,Male,Pants,Clothing,36,Fall,3.6,0,0,0,33,Quarterly,2
2529,52,Male,Jewelry,Accessories,47,Fall,4.7,0,0,0,31,Monthly,3
2530,34,Male,Gloves,Accessories,62,Spring,4.7,0,0,0,48,Monthly,3
2531,25,Male,Skirt,Clothing,98,Spring,3.6,0,0,0,28,Weekly,5
2532,43,Male,Sandals,Footwear,28,Summer,4.6,0,0,0,7,Quarterly,2
2533,55,Male,Socks,Clothing,86,Summer,2.6,0,0,0,4,Weekly,5
2534,66,Male,Jewelry,Accessories,46,Summer,3.1,0,0,0,49,Bi-Weekly,4
2535,41,Male,Sunglasses,Accessories,42,Fall,3.2,0,0,0,22,Weekly,5
2536,47,Male,Coat,Outerwear,80,Winter,3.9,0,0,0,39,Bi-Weekly,4
2537,51,Male,Belt,Accessories,39,Spring,4.9,0,0,0,45,Quarterly,2
2538,44,Male,Coat,Outerwear,49,Summer,4.1,0,0,0,30,Bi-Weekly,4
2539,18,Male,Scarf,Accessories,32,Summer,4.2,0,0,0,33,Bi-Weekly,4
2540,33,Male,Sandals,Footwear,73,Fall,4.1,0,0,0,24,Bi-Weekly,4
2541,24,Male,Belt,Accessories,42,Summer,3.9,0,0,0,11,Quarterly,2
2542,33,Male,Scarf,Accessories,58,Spring,2.7,0,0,0,13,Quarterly,2
2543,61,Male,Jewelry,Accessories,22,Winter,3.7,0,0,0,27,Annually,1
2544,27,Male,Scarf,Accessories,56,Spring,2.7,0,0,0,30,Bi-Weekly,4
2545,46,Male,Pants,Clothing,70,Spring,2.5,0,0,0,39,Quarterly,2
2546,38,Male,Shoes,Footwear,50,Spring,3.9,0,0,0,10,Annually,1
2547,63,Male,Boots,Footwear,21,Summer,3,0,0,0,4,Quarterly,2
2548,47,Male,Jacket,Outerwear,97,Summer,3.2,0,0,0,16,Weekly,5
2549,42,Male,Backpack,Accessories,63,Winter,3.8,0,0,0,34,Monthly,3
2550,41,Male,Jacket,Outerwear,60,Fall,2.7,0,0,0,11,Quarterly,2
2551,53,Male,Boots,Footwear,52,Fall,3,0,0,0,30,Bi-Weekly,4
2552,29,Male,Shoes,Footwear,32,Winter,4.1,0,0,0,40,Annually,1
2553,61,Male,Belt,Accessories,48,Spring,3.2,0,0,0,13,Annually,1
2554,69,Male,Jewelry,Accessories,25,Summer,4.5,0,0,0,28,Quarterly,2
2555,51,Male,Jewelry,Accessories,68,Summer,4.3,0,0,0,49,Bi-Weekly,4
2556,24,Male,Pants,Clothing,74,Fall,3.5,0,0,0,23,Weekly,5
2557,24,Male,T-shirt,Clothing,88,Fall,3.1,0,0,0,4,Quarterly,2
2558,70,Male,Shorts,Clothing,23,Spring,3.9,0,0,0,17,Bi-Weekly,4
2559,49,Male,Hoodie,Clothing,32,Fall,2.7,0,0,0,24,Bi-Weekly,4
2560,48,Male,Belt,Accessories,71,Winter,4,0,0,0,21,Quarterly,2
2561,58,Male,Boots,Footwear,62,Spring,2.7,0,0,0,17,Bi-Weekly,4
2562,32,Male,Hoodie,Clothing,20,Spring,2.7,0,0,0,22,Quarterly,2
2563,57,Male,Shorts,Clothing,62,Spring,4.7,0,0,0,27,Bi-Weekly,4
2564,69,Male,Backpack,Accessories,81,Winter,4.5,0,0,0,1,Quarterly,2
2565,42,Male,Scarf,Accessories,90,Winter,3,0,0,0,27,Weekly,5
2566,30,Male,Socks,Clothing,43,Fall,3.6,0,0,0,8,Quarterly,2
2567,35,Male,Handbag,Accessories,38,Fall,3.3,0,0,0,43,Quarterly,2
2568,19,Male,Sunglasses,Accessories,25,Spring,4.3,0,0,0,24,Bi-Weekly,4
2569,52,Male,T-shirt,Clothing,98,Winter,4.3,0,0,0,29,Bi-Weekly,4
2570,42,Male,Dress,Clothing,75,Spring,4.8,0,0,0,10,Bi-Weekly,4
2571,36,Male,Sneakers,Footwear,27,Spring,4,0,0,0,12,Bi-Weekly,4
2572,45,Male,Sunglasses,Accessories,27,Winter,3.5,0,0,0,48,Bi-Weekly,4
2573,54,Male,Blouse,Clothing,42,Fall,3.9,0,0,0,40,Quarterly,2
2574,54,Male,T-shirt,Clothing,90,Summer,4.4,0,0,0,1,Annually,1
2575,27,Male,Hat,Accessories,63,Summer,4.6,0,0,0,26,Bi-Weekly,4
2576,53,Male,Shorts,Clothing,96,Fall,4,0,0,0,9,Annually,1
2577,20,Male,Hoodie,Clothing,40,Winter,4.2,0,0,0,19,Quarterly,2
2578,52,Male,Socks,Clothing,39,Fall,4.5,0,0,0,37,Monthly,3
2579,54,Male,Sunglasses,Accessories,48,Fall,3.9,0,0,0,3,Quarterly,2
2580,65,Male,Blouse,Clothing,20,Summer,3.7,0,0,0,40,Weekly,5
2581,43,Male,Jeans,Clothing,29,Summer,3.6,0,0,0,13,Quarterly,2
2582,57,Male,Dress,Clothing,81,Winter,4.7,0,0,0,48,Monthly,3
2583,19,Male,Dress,Clothing,98,Fall,3.6,0,0,0,4,Quarterly,2
2584,69,Male,Jeans,Clothing,93,Fall,2.5,0,0,0,9,Weekly,5
2585,26,Male,Socks,Clothing,30,Summer,2.9,0,0,0,26,Bi-Weekly,4
2586,57,Male,Sunglasses,Accessories,37,Fall,4.4,0,0,0,19,Weekly,5
2587,20,Male,Coat,Outerwear,28,Winter,4.6,0,0,0,1,Quarterly,2
2588,55,Male,Scarf,Accessories,29,Winter,3.7,0,0,0,29,Quarterly,2
2589,44,Male,Backpack,Accessories,49,Summer,3.2,0,0,0,38,Bi-Weekly,4
2590,52,Male,Pants,Clothing,53,Winter,4.9,0,0,0,31,Annually,1
2591,57,Male,Gloves,Accessories,66,Summer,5,0,0,0,35,Annually,1
2592,40,Male,Jacket,Outerwear,61,Spring,3.3,0,0,0,40,Quarterly,2
2593,23,Male,Shorts,Clothing,23,Summer,4.4,0,0,0,13,Quarterly,2
2594,36,Male,Pants,Clothing,36,Fall,4.7,0,0,0,9,Quarterly,2
2595,59,Male,Skirt,Clothing,81,Fall,3.6,0,0,0,25,Quarterly,2
2596,29,Male,Blouse,Clothing,56,Summer,3.2,0,0,0,3,Bi-Weekly,4
2597,63,Male,Shirt,Clothing,78,Spring,3,0,0,0,35,Monthly,3
2598,60,Male,Jewelry,Accessories,25,Summer,4.4,0,0,0,13,Bi-Weekly,4
2599,64,Male,Backpack,Accessories,86,Fall,3.3,0,0,0,31,Annually,1
2600,63,Male,Jewelry,Accessories,99,Winter,3.4,0,0,0,48,Monthly,3
2601,21,Male,Belt,Accessories,83,Fall,3.9,0,0,0,6,Bi-Weekly,4
2602,61,Male,Dress,Clothing,33,Winter,2.9,0,0,0,43,Monthly,3
